bug_id,bug_severity,bug_status,component,creation_ts,delta_ts,description,dup_id,priority,product,resolution,short_desc,version
214080,normal,CLOSED,Report Engine,2008-01-02 04:07:00 -0500,2008-01-04 00:45:27 -0500,"Description:
  Page break does not work correctly in PDF. In the report attached, ""pagebreak:before-always"" and ""pagebreak:after-always"" should be in one page.

Test Date:
20080102

Test Build:
BIRT2.3.0 Daily Build: v20080102-1021

Step to reproduce:

1. Use the report attached.
2. Preview it in PDF format

Expect result:
There are four pages when previewing this report.

Actual result:
There are five pages.",214089,P3,BIRT,DUPLICATE,[Automation][Regression]Page break does not work correctly in PDF,2.3.0
214074,major,CLOSED,Data,2008-01-02 03:30:00 -0500,2008-01-03 00:46:27 -0500,"Description:
  EngineException is thrown out when previewing report in web viewer.

Test Date:
20080102

Test Build:
BIRT2.3.0 Daily Build: v20080102-1021

Step to reproduce:

1. Use the report attached.
2. Preview it in web viewer.

Error log:
null ( 1 time(s) )
detail : org.eclipse.birt.report.engine.api.EngineException
 at org.eclipse.birt.report.engine.internal.document.v4.ExtendedItemExecutor.execute(ExtendedItemExecutor.java:187)
 at org.eclipse.birt.report.engine.internal.document.v4.ExtendedItemExecutor.prepareChildExecutor(ExtendedItemExecutor.java:117)
 at org.eclipse.birt.report.engine.internal.document.v4.ContainerExecutor.hasNextChild(ContainerExecutor.java:110)
 at org.eclipse.birt.report.engine.internal.executor.wrap.WrappedReportItemExecutor.hasNextChild(WrappedReportItemExecutor.java:85)
 at org.eclipse.birt.report.engine.internal.executor.wrap.WrappedReportItemExecutor.hasNextChild(WrappedReportItemExecutor.java:85)
 at org.eclipse.birt.report.engine.layout.html.HTMLBlockStackingLM.layoutNodes(HTMLBlockStackingLM.java:60)
 at org.eclipse.birt.report.engine.layout.html.HTMLStackingLM.layoutChildren(HTMLStackingLM.java:27)
 at org.eclipse.birt.report.engine.layout.html.HTMLTableLM.layoutChildren(HTMLTableLM.java:76)
 at org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM.layout(HTMLAbstractLM.java:133)
 at org.eclipse.birt.report.engine.layout.html.HTMLBlockStackingLM.layoutNodes(HTMLBlockStackingLM.java:68)
 at org.eclipse.birt.report.engine.layout.html.HTMLPageLM.layout(HTMLPageLM.java:85)
 at org.eclipse.birt.report.engine.layout.html.HTMLReportLayoutEngine.layout(HTMLReportLayoutEngine.java:106)
 at org.eclipse.birt.report.engine.api.impl.RenderTask$PageRangeRender.render(RenderTask.java:509)
 at org.eclipse.birt.report.engine.api.impl.RenderTask.render(RenderTask.java:167)
 at org.eclipse.birt.report.service.ReportEngineService.renderReport(Unknown Source)
 at org.eclipse.birt.report.service.ReportEngineService.renderReport(Unknown Source)
 at org.eclipse.birt.report.service.BirtViewerReportService.getPage(Unknown Source)
 at org.eclipse.birt.report.service.actionhandler.AbstractGetPageActionHandler.doExecution(Unknown Source)
 at org.eclipse.birt.report.service.actionhandler.AbstractGetPageActionHandler.__execute(Unknown Source)
 at 
Caused by: java.lang.NullPointerException
 at org.eclipse.birt.data.engine.olap.cursor.RowDataAccessor.edge_setPostion(RowDataAccessor.java:601)
 at org.eclipse.birt.data.engine.olap.cursor.EdgeNavigator.setPosition(EdgeNavigator.java:178)
 at org.eclipse.birt.data.engine.olap.cursor.AbstractCursorSupport.setPosition(AbstractCursorSupport.java:725)
 at org.eclipse.birt.report.engine.adapter.CubeUtil.positionCursor(CubeUtil.java:92)
 at org.eclipse.birt.report.engine.data.dte.CubeResultSet.skipTo(CubeResultSet.java:213)
 at org.eclipse.birt.report.engine.internal.document.v4.ReportItemExecutor.restoreParentResultSet(ReportItemExecutor.java:477)
 at org.eclipse.birt.report.engine.internal.document.v4.ExtendedItemExecutor.doExecute(ExtendedItemExecutor.java:202)
 at org.eclipse.birt.report.engine.internal.document.v4.ExtendedItemExecutor.execute(ExtendedItemExecutor.java:180)
 ... 63 more",[],P3,BIRT,FIXED,[Automation][Regression]EngineException is thrown out when previewing report,2.3.0
214079,trivial,CLOSED,Team,2008-01-02 03:58:00 -0500,2008-02-06 11:12:06 -0500,"In the Import wizard dialog, the description for the Team Project Set wizard is ""A wizard that imports a Team Project Set"".  Not to be flippant, but that doesn't tell the user anything useful.",[],P3,Platform,FIXED,"Import Team Project wizard describes what it is, not what it does",3.4
214077,normal,CLOSED,Chart,2008-01-02 03:38:00 -0500,2008-01-04 00:47:35 -0500,"Description:
  Chart Y-axis step size is changed to 1 when set the chart step size as default.

Test Date:
20080102

Test Build:
BIRT2.3.0 Daily Build: v20080102-1021

Step to reproduce:

1. Use the report attached
2. Preview it.

Expect result:
The step size should be 1000.

Actual result:
The step size is 1.",[],P3,BIRT,FIXED,[Automation][Regression]Chart Y-axis step size is changed,2.3.0
214081,normal,CLOSED,wst.xml,2008-01-02 04:14:00 -0500,2009-06-11 15:19:40 -0400,"S-3.0M4-20071229165007

If I try to open a catalog file (should there be naming constraints?) created by exporting my user catalog entries into the workspace, the Text Editor complains that it's out of sync with the filesystem.",[],P3,WTP Source Editing,FIXED,Exported user XML catalog is out of sync,3.0
214083,major,RESOLVED,wst.xml,2008-01-02 04:49:00 -0500,2008-01-02 12:18:05 -0500,"wtp-sdk-S-3.0M4-20071229165007

1. Start XML wizard.
2. Create XML file from XML schema.
3. Select schema from catalog (I tried this with
http://java.sun.com/xml/ns/javaee)

The next page will indicate that ""No root element exists since the schema provided has no global elements"" and will not allow me to click the Finish button.  This occurs on both OSX and Windows.",[],P3,WTP Source Editing,NDUPLICATE,Unable to create XML from schema in catalog,3.0
214082,normal,CLOSED,Report Engine,2008-01-02 04:34:00 -0500,2008-01-04 02:35:31 -0500,"Created attachment 85975
report design

Description:
Exception is thrown out when preview the attached report design in Web Viewer.

Build number: 
2.2.2.v20080102-0630

Steps to reproduce:
1. Preview the attached report design in Web Viewer.

Expected result:
No exception.

Actual result:
Exception is thrown out.

Error log:
ReportDesign (id = 1): 
- cant re-generate content for design 350 
can't re-generate content for design 350 ( 10 time(s) )
detail : org.eclipse.birt.report.engine.api.EngineException: cant re-generate content for design 350 at org.eclipse.birt.report.engine.internal.document.v4.ReportItemExecutor.execute(ReportItemExecutor.java:299) at org.eclipse.birt.report.engine.internal.document.v4.ContainerExecutor.prepareChildExecutor(ContainerExecutor.java:223) at org.eclipse.birt.report.engine.internal.document.v4.ContainerExecutor.hasNextChild(ContainerExecutor.java:107) at org.eclipse.birt.report.engine.internal.executor.wrap.WrappedReportItemExecutor.hasNextChild(WrappedReportItemExecutor.java:85) at org.eclipse.birt.report.engine.internal.executor.wrap.WrappedReportItemExecutor.hasNextChild(WrappedReportItemExecutor.java:85) at org.eclipse.birt.report.engine.layout.html.HTMLBlockStackingLM.layoutNodes(HTMLBlockStackingLM.java:60) at org.eclipse.birt.report.engine.layout.html.HTMLStackingLM.layoutChildren(HTMLStackingLM.java:24) at org.eclipse.birt.report.engine.layout.html.HTMLGroupLM.layoutChildren(HTMLGroupLM.java:67) at org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM.layout(HTMLAbstractLM.java:138) at org.eclipse.birt.report.engine.layout.html.HTMLBlockStackingLM.layoutNodes(HTMLBlockStackingLM.java:68) at org.eclipse.birt.report.engine.layout.html.HTMLStackingLM.layoutChildren(HTMLStackingLM.java:24) at org.eclipse.birt.report.engine.layout.html.HTMLListLM.layoutChildren(HTMLListLM.java:70) at org.eclipse.birt.report.engine.layout.html.HTMLAbstractLM.layout(HTMLAbstractLM.java:138) at org.eclipse.birt.report.engine.layout.html.HTMLBlockStackingLM.layoutNodes(HTMLBlockStackingLM.java:68) at org.eclipse.birt.report.engine.layout.html.HTMLPageLM.layout(HTMLPageLM.java:85) at org.eclipse.birt.report.engine.layout.html.HTMLReportLayoutEngine.layout(HTMLReportLayoutEngine.java:106) at org.eclipse.birt.report.engine.api.impl.RenderTask$PageRangeRender.render(RenderTask.java:513) at org.eclipse.birt.report.engine.api.impl.RenderTask.render(RenderTask.java:167) at org.eclipse.birt.report.service.ReportEngineService.renderReport(Unknown Source) at org.eclipse.birt.report.service.ReportEngineService.renderReport(Unknown Source) at org.eclipse.birt.report.service.BirtViewerReportService.getPage(Unknown Source) at org.eclipse.birt.report.service.actionhandler.AbstractGetPageActionHandler.doExecution(Unknown Source) at org.eclipse.birt.report.service.actionhandler.AbstractGetPageActionHandler.__execute(Unknown Source) at org.eclipse.birt.report.service.actionhandler.AbstractBaseActionHandler.execute(Unknown Source) at org.eclipse.birt.report.soapengine.processor.AbstractBaseDocumentProcessor.__executeAction(Unknown Source) at org.eclipse.birt.report.soapengine.processor.AbstractBaseComponentProcessor.executeAction(Unknown Source) at org.eclipse.birt.report.soapengine.processor.BirtDocumentProcessor.handleGetPage(Unknown Source) at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) at java.lang.reflect.Method.invoke(Method.java:585) at org.eclipse.birt.report.soapengine.processor.AbstractBaseComponentProcessor.process(Unknown Source) at org.eclipse.birt.report.soapengine.endpoint.BirtSoapBindingImpl.getUpdatedObjects(Unknown Source) at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) at java.lang.reflect.Method.invoke(Method.java:585) at org.apache.axis.providers.java.RPCProvider.invokeMethod(RPCProvider.java:397) at org.apache.axis.providers.java.RPCProvider.processMessage(RPCProvider.java:186) at org.apache.axis.providers.java.JavaProvider.invoke(JavaProvider.java:323) at org.apache.axis.strategies.InvocationStrategy.visit(InvocationStrategy.java:32) at org.apache.axis.SimpleChain.doVisiting(SimpleChain.java:118) at org.apache.axis.SimpleChain.invoke(SimpleChain.java:83) at org.apache.axis.handlers.soap.SOAPService.invoke(SOAPService.java:453) at org.apache.axis.server.AxisServer.invoke(AxisServer.java:281) at org.apache.axis.transport.http.AxisServlet.doPost(AxisServlet.java:699) at org.eclipse.birt.report.servlet.BirtSoapMessageDispatcherServlet.doPost(Unknown Source) at javax.servlet.http.HttpServlet.service(HttpServlet.java:760) at org.apache.axis.transport.http.AxisServletBase.service(AxisServletBase.java:327) at javax.servlet.http.HttpServlet.service(HttpServlet.java:853) at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:247) at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:193) at org.eclipse.birt.report.filter.ViewerFilter.doFilter(Unknown Source) at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:213) at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:193) at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:256) at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:643) at org.apache.catalina.core.StandardPipeline.invoke(StandardPipeline.java:480) at org.apache.catalina.core.ContainerBase.invoke(ContainerBase.java:995) at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:191) at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:643) at org.apache.catalina.valves.CertificatesValve.invoke(CertificatesValve.java:246) at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:641) at org.apache.catalina.core.StandardPipeline.invoke(StandardPipeline.java:480) at org.apache.catalina.core.ContainerBase.invoke(ContainerBase.java:995) at org.apache.catalina.core.StandardContext.invoke(StandardContext.java:2422) at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:180) at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:643) at org.apache.catalina.valves.ErrorDispatcherValve.invoke(ErrorDispatcherValve.java:171) at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:641) at org.eclipse.tomcat.internal.EclipseErrorReportValve.invoke(EclipseErrorReportValve.java:153) at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:641) at org.apache.catalina.core.StandardPipeline.invoke(StandardPipeline.java:480) at org.apache.catalina.core.ContainerBase.invoke(ContainerBase.java:995) at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:174) at org.apache.catalina.core.StandardPipeline$StandardPipelineValveContext.invokeNext(StandardPipeline.java:643) at org.apache.catalina.core.StandardPipeline.invoke(StandardPipeline.java:480) at org.apache.catalina.core.ContainerBase.invoke(ContainerBase.java:995) at org.apache.coyote.tomcat4.CoyoteAdapter.service(CoyoteAdapter.java:199) at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:828) at org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler.processConnection(Http11Protocol.java:700) at org.apache.tomcat.util.net.TcpWorkerThread.runIt(PoolTcpEndpoint.java:584) at org.apache.tomcat.util.threads.ThreadPool$ControlRunnable.run(ThreadPool.java:683) at java.lang.Thread.run(Thread.java:595)",[],P3,BIRT,FIXED,[Automation][Regression] Exception is thrown out when preview the attached report design in Web Viewer [00],2.2.2
214084,major,CLOSED,Build,2008-01-02 04:59:00 -0500,2008-01-03 22:11:04 -0500,"Description:
Fail to preview data from xml data source when deploy BIRT
Build number:2.3.0.v200801021051

Steps to reproduce:
1. I create a report using xml data source and the path for xml file uses absolute path.
2. In the same machine, I deploy BIRT and preview the table with data from xml data source.

Expected result:
Display data.

Actual result:
Display Exception instead of data.

Error log:see attached.",[],P3,BIRT,FIXED,Fail to preview data from xml data source when deploy BIRT[0601][0701],2.3.0
214086,normal,CLOSED,Chart,2008-01-02 05:24:00 -0500,2008-02-18 05:01:28 -0500,"Description:
  Legend title is sorted by letters, but in latest BIRT2.3.0 Build, legend title is sorted by ASCII.

Test Date:
20080102

Test Build:
BIRT2.3.0 Daily Build: v20080102-1021

Step to reproduce:

1. Use the report attached
2. Preview it

Expect result:
Legend title is sorted by letters.

Actual result:
Legend title is sorted by ASCII.",[],P3,BIRT,FIXED,[Automation]Rule of chart legend title sort is changed,2.3.0
214087,normal,CLOSED,Chart,2008-01-02 05:37:00 -0500,2008-01-06 22:16:01 -0500,"Description:
  Exception is thrown out when previewing report.

Test Date:
20080102

Test Build:
BIRT2.3.0 Daily Build: v20080102-1021

Step to reproduce:

1. Use the report attached
2. Preview it

Error log:
- An exception occurred during processing. Please see the following message for details:
Setting a date interval on a column with type String is not supported.

An exception occurred during processing. Please see the following message for details:
Setting a date interval on a column with type String is not supported. ( 1 time(s) )
detail : org.eclipse.birt.report.engine.api.EngineException: An exception occurred during processing. Please see the following message for details:
Setting a date interval on a column with type String is not supported.
 at org.eclipse.birt.report.engine.executor.ExtendedGenerateExecutor.execute(ExtendedGenerateExecutor.java:71)
 at org.eclipse.birt.report.engine.executor.ExtendedItemExecutor.execute(ExtendedItemExecutor.java:60)
 at org.eclipse.birt.report.engine.internal.executor.dup.SuppressDuplicateItemExecutor.execute(SuppressDuplicateItemExecutor.java:42)
 at org.eclipse.birt.report.engine.internal.executor.wrap.WrappedReportItemExecutor.execute(WrappedReportItemExecutor.java:45)
 at org.eclipse.birt.report.engine.internal.executor.l18n.LocalizedReportItemExecutor.execute(LocalizedReportItemExecutor.java:33)
 at org.eclipse.birt.report.engine.layout.html.HTMLBlockStackingLM.layoutNodes(HTMLBlockStackingLM.java:63)",[],P3,BIRT,INVALID,[Automation][Regression]Exception is thrown out when previewing report,2.3.0
214089,normal,CLOSED,Report Engine,2008-01-02 06:13:00 -0500,2008-01-04 00:39:56 -0500,"Description:
  Page Break within nested table or list works in web viewer, not in PDF.

Test Date:
20080102

Test Build:
BIRT2.3.0 Daily Build: v20080102-1021

Step to reproduce:

1. Use the report attached.
2. Preview it in PDF

Expect result:
Page break should take effect after data item of nested list.

Actual result:
Page break takes effect after every row.",[],P3,BIRT,FIXED,"[Automation][Regression]Page Break within nested table or list works in web viewer, not in PDF",2.3.0
214090,normal,CLOSED,Ecore Tools,2008-01-02 06:17:00 -0500,2009-03-12 13:43:49 -0400,"When dropping an object having relations from the ones already in the diagram, connections are not restored.",[],P3,EMFT,FIXED,Connections are not restored after drag and drop,unspecified
214088,enhancement,CLOSED,Config,2008-01-02 05:57:00 -0500,2009-06-30 12:11:59 -0400,"Problem of absence of default configuration file are often met by newbies who start working with TPTP. 

Providing of configuration file for AC required in TPTP's and AC's distributions. It only should be applicable for general cases. 
If all required information (e.g. JVM path) can't be taken from environment variables or by default and its mandatory required for successful AC execution then ask user to provide its through SetConfig.bat.",[],P1,TPTP Agent Controller,FIXED,[POG] Provide runnable serviceconfig.xml with default values in TPTP and AC destribution,4.5
214094,critical,VERIFIED,Debug,2008-01-02 06:47:00 -0500,2008-01-14 10:29:00 -0500,"Build ID: Build id: M20071023-1652

Steps To Reproduce:
1. OpenRunDialog
2. Error-MsgBox: An error has occured. See error log...
Reason: null argument:



More information:
!ENTRY org.eclipse.jface 4 2 2008-01-02 12:38:50.379
!MESSAGE Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".
!STACK 0
org.eclipse.core.runtime.AssertionFailedException: null argument:
	at org.eclipse.core.runtime.Assert.isNotNull(Assert.java:84)
	at org.eclipse.core.runtime.Assert.isNotNull(Assert.java:72)
	at org.eclipse.jface.viewers.StructuredViewer.assertElementsNotNull(StructuredViewer.java:580)
	at org.eclipse.jface.viewers.CheckboxTableViewer.setCheckedElements(CheckboxTableViewer.java:371)
	at org.eclipse.debug.ui.CommonTab.updateFavoritesFromConfig(CommonTab.java:572)
	at org.eclipse.debug.ui.CommonTab.initializeFrom(CommonTab.java:467)
	at org.eclipse.debug.ui.AbstractLaunchConfigurationTabGroup.initializeFrom(AbstractLaunchConfigurationTabGroup.java:86)
	at org.eclipse.debug.internal.ui.launchConfigurations.LaunchConfigurationTabGroupWrapper.initializeFrom(LaunchConfigurationTabGroupWrapper.java:143)
	at org.eclipse.debug.internal.ui.launchConfigurations.LaunchConfigurationTabGroupViewer.displayInstanceTabs(LaunchConfigurationTabGroupViewer.java:784)
	at org.eclipse.debug.internal.ui.launchConfigurations.LaunchConfigurationTabGroupViewer$8.run(LaunchConfigurationTabGroupViewer.java:658)
	at org.eclipse.swt.custom.BusyIndicator.showWhile(BusyIndicator.java:67)
	at org.eclipse.debug.internal.ui.launchConfigurations.LaunchConfigurationTabGroupViewer.inputChanged(LaunchConfigurationTabGroupViewer.java:676)
	at org.eclipse.debug.internal.ui.launchConfigurations.LaunchConfigurationTabGroupViewer.setInput0(LaunchConfigurationTabGroupViewer.java:637)
	at org.eclipse.debug.internal.ui.launchConfigurations.LaunchConfigurationTabGroupViewer.setInput(LaunchConfigurationTabGroupViewer.java:613)
	at org.eclipse.debug.internal.ui.launchConfigurations.LaunchConfigurationsDialog.handleLaunchConfigurationSelectionChanged(LaunchConfigurationsDialog.java:975)
	at org.eclipse.debug.internal.ui.launchConfigurations.LaunchConfigurationsDialog$4.selectionChanged(LaunchConfigurationsDialog.java:570)
	at org.eclipse.jface.viewers.StructuredViewer$3.run(StructuredViewer.java:842)
	at org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:37)
	at org.eclipse.core.runtime.Platform.run(Platform.java:857)
	at org.eclipse.ui.internal.JFaceUtil$1.run(JFaceUtil.java:46)
	at org.eclipse.jface.util.SafeRunnable.run(SafeRunnable.java:199)
	at org.eclipse.jface.viewers.StructuredViewer.firePostSelectionChanged(StructuredViewer.java:840)
	at org.eclipse.jface.viewers.StructuredViewer.handlePostSelect(StructuredViewer.java:1153)
	at org.eclipse.jface.viewers.StructuredViewer$5.widgetSelected(StructuredViewer.java:1178)
	at org.eclipse.jface.util.OpenStrategy.firePostSelectionEvent(OpenStrategy.java:250)
	at org.eclipse.jface.util.OpenStrategy.access$4(OpenStrategy.java:244)
	at org.eclipse.jface.util.OpenStrategy$3.run(OpenStrategy.java:418)
	at org.eclipse.swt.widgets.RunnableLock.run(RunnableLock.java:35)
	at org.eclipse.swt.widgets.Synchronizer.runAsyncMessages(Synchronizer.java:123)
	at org.eclipse.swt.widgets.Display.runAsyncMessages(Display.java:3659)
	at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3296)
	at org.eclipse.jface.window.Window.runEventLoop(Window.java:820)
	at org.eclipse.jface.window.Window.open(Window.java:796)
	at org.eclipse.debug.internal.ui.launchConfigurations.LaunchConfigurationsDialog.open(LaunchConfigurationsDialog.java:1133)
	at org.eclipse.debug.ui.DebugUITools$1.run(DebugUITools.java:387)
	at org.eclipse.swt.custom.BusyIndicator.showWhile(BusyIndicator.java:67)
	at org.eclipse.debug.ui.DebugUITools.openLaunchConfigurationDialogOnGroup(DebugUITools.java:391)
	at org.eclipse.debug.ui.DebugUITools.openLaunchConfigurationDialogOnGroup(DebugUITools.java:333)
	at org.eclipse.debug.ui.actions.OpenLaunchDialogAction.run(OpenLaunchDialogAction.java:82)
	at org.eclipse.jface.action.Action.runWithEvent(Action.java:498)
	at org.eclipse.jface.action.ActionContributionItem.handleWidgetSelection(ActionContributionItem.java:546)
	at org.eclipse.jface.action.ActionContributionItem.access$2(ActionContributionItem.java:490)
	at org.eclipse.jface.action.ActionContributionItem$5.handleEvent(ActionContributionItem.java:402)
	at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:66)
	at org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:938)
	at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:3682)
	at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3293)
	at org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:2389)
	at org.eclipse.ui.internal.Workbench.runUI(Workbench.java:2353)
	at org.eclipse.ui.internal.Workbench.access$4(Workbench.java:2219)
	at org.eclipse.ui.internal.Workbench$4.run(Workbench.java:466)
	at org.eclipse.core.databinding.observable.Realm.runWithDefault(Realm.java:289)
	at org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:461)
	at org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:149)
	at org.eclipse.ui.internal.ide.application.IDEApplication.start(IDEApplication.java:106)
	at org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:169)
	at org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:106)
	at org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:76)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:363)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:176)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.lang.reflect.Method.invoke(Unknown Source)
	at org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:508)
	at org.eclipse.equinox.launcher.Main.basicRun(Main.java:447)
	at org.eclipse.equinox.launcher.Main.run(Main.java:1173)",[],P3,Platform,FIXED,i can't edit the run configuration because of an AssertionFailedException,3.3.1
214095,normal,CLOSED,Code Formatter,2008-01-02 06:50:00 -0500,2008-06-11 03:13:27 -0400,"Hello,

I use the PDT version 1.0.2 Stable Build S20071213-M1.
The PDT formatter move, after an embedded swtich-case, the next 'case' on same indent level such as the embedded one. 
In this example the case 'c' and 'd' have the same number of tabs.

switch($a){
    case 'a': 
        $a=1;
        break;
    case 'b':
        switch($b){
            case 'c':
                $a=2;
                break;
        }
        break;
            case 'd':
                $a=3;
                break;
}",[],P3,PDT,NDUPLICATE,Formating switch-case,unspecified
214097,normal,RESOLVED,STP,2008-01-02 07:07:00 -0500,2012-09-21 14:40:39 -0400,"Provide a big old download with everything in it, including platform requirements, approved thirdparty jars, etc.",[],P3,z_Archived,FIXED,Provide all-in-one download,unspecified
214093,normal,CLOSED,Chart,2008-01-02 06:38:00 -0500,2008-01-02 21:21:24 -0500,"Description:
  Group does not work correctly in Chart.

Test Date:
20080102

Test Build:
BIRT2.3.0 Daily Build: v20080102-1021

Step to reproduce:

1. Use the report attached
2. Preview it

Expect result:
The 5th chart should be grouped as sum with interval 9.

Actual result:
The sum result is incorrect.",[],P3,BIRT,INVALID,[Automation][Regression]Group does not work correctly in Chart,2.3.0
