bug_id,bug_severity,description,priority
214240,normal,"In the org.eclipse.cosmos.dc.cmdbf.services project, the src-common\resources\cmdbfDataModel.xsd file at line 523 contains
           <xs:element name=""recordId"" type=""xs:anyURI "" />
which should almost certainly be
           <xs:element name=""recordId"" type=""xs:anyURI"" />
(It's easy enough for humans to overlook, but some code generation tools stumble over it.)",P3
214241,normal,"The functions provided by the org.eclipse.cosmos.dc.cmdbf.services project are useful in non-eclipse environments (e.g., in a servlet or J2EE container), but since the project creates an eclipse plugin it contains references to features not generally found outside eclipse.  Would it be possible to re-factor this code so that there is a core that provides just the cmdbf functionality without the eclipse-specific references?",P2
214242,normal,"Created attachment 86107
Patch

Build ID: 12345blah

Steps To Reproduce:
1. Place PGroup in a Window on the top of a sash
2. Open Form
3. Move Sash to the top and let PGroup control shrink
4. Enjoy an InvalidArgument Exception and a nonresponsible Shell.


More information:
Problem does not occure if PGroup can resize itself, but I placed it in a Grid Layout because I liked the look.",P3
214243,normal,"Created attachment 86108
org.eclipse.buckminster.cvs plug-in patch

Build ID: r7034

Steps To Reproduce:
CVS Plug-in ignores tag name checkouting projects from cvs even if versionConverter is specified for provider in rmap. Head revision is always checked out regardless version tag.

More information:

The following patch fixed this problem for me.",P3
214245,normal,"When running the tests with JDK 1.6, one XMLAnyAttributeMapping test case fails. This is an issue with the test case's compare method. The keys in the attribute map are returned in a different order with 1.6. The comparison method should not be comparing the order of keys in the map.",P3
214246,normal,"I20071218-0800

The Open Plug-in Artifact dialog should sort its items
- by kind: extension before extension point
- by the name of the declaring plug-in

I just tried it for ""org.eclipse.core.runtime.adapters"" in my source workspace and  the ordering looked random.",P3
214247,normal,See bug #214217 for context.,P3
214249,normal,"The following code throws an invalid warning:

function main2() {
    var test = new Array();
    var someList = new Array();
    
    for (var i in someList) {
        test[i] = 0;
    }
}

The warning is that i is never read--however it obviously is.",P3
214250,normal,"Build ID: r7034

Steps To Reproduce:
Here are test cquery and rmap that reproduce the problem.
1. Download attached cquery and rmap
2. Update path in cquery file to the actual location of rmap file you downloaded
3. Open cquery, resolve and materialize
4. Component is successfully materialized but the following error appears in console:

ERROR   [0000] : Cannot create file because existing file of wrong type exists: /path/to/workspace/.buckminster/javax.servlet_2.4.0.v200706111738.jar.",P3
214251,normal,"This is related to bug #194481.

If I rename/paste/delete a virtual
file, the ""Last Modified Time"" of archive file as well as all it virtual
files/folders are all changed.",P3
214254,enhancement,"When doing interactivity with a chart, and specifying a Mouse Click event with an Invoke Script action, the browser event object should be passed into the script.  This object should be named ""evt"", and accompany the other standard category and value series parameters.",P3
214253,normal,"Whenever I define a pointcut that uses the @target(com.sample.MyAnnotation), a VerifyError gets thrown when the class is loaded.  This is via compile-time weaving, not load-time.  The error doesn't get thrown if I convert the pointcut to use a target() instead of @target().

Stacktrace includes the message ""Illegal type in constant pool"".

The class in question was part of the inpath -- so not sure if that's relevant or not.  I'm compiling and executing on Sun's JDK 1.5.0_06.  Currently, doing weaving using AspectJ ""development build"", but also got error on 1.5.3 and 1.5.4 (not sure of exact versions, e.g. RC1 or not, just downloaded from website).

after(RequestContext context, DataBinder binder) returning : @target(MyAnnotation) && execution(void FormAction.doBind(RequestContext, DataBinder)) && args(context, binder) { .... }",P3
214255,blocker,The statistical data manager and cbe data managers implemented under Bug #200275 should be packaged as separate war files.  Further instructions will be provided to determine the files involved.,P2
214257,normal,"The following code demonstrates the problem. The second e is flagged as 
Duplicate parameter e, but I believe this should be valid and the e within the catch should have a different scope than the declared e.

var e = 5;
function main3() {
    try {
       var doSomething = 1;   
    } catch (e) {
        doSomething = 2;
    }
}",P3
214258,normal,The link offered as prerequisite for the Eclipse base doesn't work on any of the published builds,P2
214259,normal,"Rather than making all CP writers implement this, it should be available on AuthNSelfIssuedMaterials.",P3
214260,normal,The provisional API is ready to move to the markers package.,P3
214264,normal,"Build ID:  M20070921-1145

Steps To Reproduce:
This problem was initially reported to WebLogic server 10.0 adapter plugin with detail in:
http://bugzilla.bea.com/show_bug.cgi?id=162
where calling ServerCore.addServerLifecycleListener() during 
ServerBehaviourDelegate.initialize() caused ArrayIndexOutOfBoundsException.

Looked into the implementation of ServerCore, I found it stores listener in ArrayList, which is not thread safe.

This problem is very hard to reproduce but in theory is not specific to WebLogic, e.g. both ServerEditor and ServerTableViewer calls addServerLifecycleListener() during UI initialization. There will be a chance the concurrent update causes the exception.


More information:
Exception stack trace:
""Could not create behaviour delegate BEA WebLogic Server v10.0 at localhost""
java.lang.ArrayIndexOutOfBoundsException: 5
at java.util.ArrayList.add(ArrayList.java:352)
at
org.eclipse.wst.server.core.internal.ResourceManager.addServerLifecycleListener(ResourceManager.java:400)
at
org.eclipse.wst.server.core.ServerCore.addServerLifecycleListener(ServerCore.java:332)
at
com.bea.workshop.wls.core.server.internal.WeblogicServerBehaviour.initialize(WeblogicServerBehaviour.java:277)
at
org.eclipse.wst.server.core.model.ServerBehaviourDelegate.initialize(ServerBehaviourDelegate.java:104)
at
org.eclipse.wst.server.core.model.InternalInitializer.initializeServerBehaviourDelegate(InternalInitializer.java:41)
at
org.eclipse.wst.server.core.internal.Server.getBehaviourDelegate(Server.java:315)
at org.eclipse.wst.server.core.internal.Server.loadAdapter(Server.java:1095)
at
org.eclipse.wst.server.core.internal.UpdateServerJob.run(UpdateServerJob.java:33)
at org.eclipse.core.internal.jobs.Worker.run(Worker.java:55)",P3
214263,normal,"Error occurs occasionally when renaming. Could be due to a refresh taking place at the same time.

Severity: Error
Plugin ID: org.eclipse.mylyn
Stack Trace:
org.eclipse.swt.SWTException: Widget is disposed
	at org.eclipse.swt.SWT.error(SWT.java:3563)
	at org.eclipse.swt.SWT.error(SWT.java:3481)
	at org.eclipse.swt.SWT.error(SWT.java:3452)
	at org.eclipse.swt.widgets.Widget.error(Widget.java:432)
	at org.eclipse.swt.widgets.Widget.checkWidget(Widget.java:325)
	at org.eclipse.swt.widgets.Widget.getData(Widget.java:485)
	at org.eclipse.mylyn.internal.tasks.ui.views.TaskListCellModifier.modify(TaskListCellModifier.java:70)
	at org.eclipse.jface.viewers.ColumnViewer$2.setValue(ColumnViewer.java:284)
	at org.eclipse.jface.viewers.EditingSupport.saveCellEditorValue(EditingSupport.java:109)
	at org.eclipse.jface.viewers.ColumnViewerEditor.saveEditorValue(ColumnViewerEditor.java:380)
	at org.eclipse.jface.viewers.ColumnViewerEditor.applyEditorValue(ColumnViewerEditor.java:264)
	at",P3
214265,enhancement,"Open http://help.eclipse.org/help33/index.jsp

It is painful to locate some specific topic in the content list. It should be sorted alphabetically.",P3
214266,normal,"Build ID: I20070621-1340

Steps To Reproduce:
1. in a primary toc.xml, have something like this:
   <topic label=""Empty topic""/>
   <topic label=""Getting Started"">
      <anchor id=""gettingstarted""/>
   </topic>

2. In another toc, put this:
<toc label=""Getting Started"" link_to=""toc.xml#gettingstarted""> 
    <topic label=""Main Topic""  href=""html/gettingstarted/maintopic.html""/> 
</toc>

3. Run an instance of eclipse that includes the plugin containing these toc files.  Open the help contents and navigate to the ""Getting Started"" topic from the Contents pane.  The help browser displays the topic for ""Empty topic"" instead.

Also, expand ""Getting Started"" and eclipse just says ""Loading... please wait"" and never displays the subtopics for ""Getting Started""


More information:
The page generated for the Contents pane filters out empty topics, but this is likely done after the topics have already been numbered so all links to topics after an empty topic will point to the incorrect topic.

In this example, the Contents pane links to 
""http://127.0.0.1:58647/help/nav/19_0"" instead of ""http://127.0.0.1:58647/help/nav/19_1"", but the empty topic was omitted since it contains no sub topics nor an href itself)",P3
214262,enhancement,Provide BIO Connector,P5
214261,major,"Created attachment 86113
1.6 compile errors for core.test and extension.oracle.test

As part of a future Java6 compliancy enhancement we will want to start with the following compile-time errors when using the latest 1.6.0_03-b05 JRE.

There are 133 errors as follows when compiling under 1.6.0 in the following test projects 
  eclipselink.core.test 
  eclipselink.extension.oracle.test 

The java.sql package has some new 1.6 interface changes that affect our test code using the following classes 
Wrapper, Connection, DataSource, PreparedStatement, Statement and ResultSet",P3
214267,enhancement,"Created attachment 86121
Stack traces showing java2 security exceptions

Overview
********
Our component is called by applications to to manage user registries.  We routinely need to make EMF calls that require access to our registered ePackage.  This in turn requires EMF to access the context class loader, to find the correct ePackage for the class loader.  When Java2 security is enabled, a Java2 security exception is thrown when calls are made by our component to EMF.  The exception occurs when EMF tries to access the context class loader.

Please see the sample stack traces in the attachments.

We don't think it's a good idea to deploy a policy with higher permissions or use doPrivileged blocks in our component when calling EMF because the doPrivileged block should be as small possible.  So, the alternative is to have doPrivileged blocks in the EMF code itself. 

We understand there may be some concerns that overriding the policy in EMF code may expose security holes.  So, a suggested solution is to make the class-loader-to-registry-map private, so that doPrivilege blocks can be securely placed into the EMF code to avoid this exception.  This would fix the Java2 security exception that occurs whenever the EMF registry implementation code is called.

Steps to reproduce
******************
1. Enable Java2 security
2. Execute the code: 
    EPackage ePackage = EPackage.Registry.INSTANCE.getEPackage(nsURI);

Actual Results: Java2 security exception is thrown

Expected Results: Java2 security exception should not be thrown

Build Date & Platform: 
  Windows XP (not platform specific)
  Bundle-Version: 2.2.1.v200609210005 (problem exists in later versions also)",P3
214270,normal,"Hmmm... seems to be a slight issue with the latest weekly build:

Requested operation cannot be performed because it would invalidate the current configuration. See details for more information.
  Mylyn Connector: Trac (2.2.0.I20080102-2100) requires feature ""org.eclipse.mylyn_feature (2.2.0.qualifier)"", or later version.",P3
